Item ID,Name,Color,Size,SKU,Sale Date,Listing Amount,Sale Fees + Shipping,Net Sale,Purchase Subtotal,Purchase Tax,Purchase Shipping,Purchase Total,Profit,Sale Platform,Imported From
27565437,Nike Air Max 90 Triple Red (2020),University Red/University Red-Black,10,CZ7918-600,02/27/2024,$109.00,$11.36,$97.64,$55.10,$0.00,$0.00,$55.10,$42.54,,spreadsheet
28408595,Nike Air VaporMax Plus Black Orange Crimson,Black/Black-Total Orange-Total Crimson,12,924453-006,02/27/2024,$112.00,$12.64,$99.36,$90.97,$0.00,$0.00,$90.97,$8.39,,upc_scan
27565314,Nike Air Max 1 '86 OG Big Bubble Lost Sketch,Light Smoke Grey/Diffused Blue,9,DV7525-001,02/29/2024,$73.00,$7.00,$66.00,$76.97,$0.00,$0.00,$76.97,-$10.97,,spreadsheet
28654966,Jordan 1 Mid Light Smoke Grey,Light Smoke Grey/Black-White,10.5,554724-092,02/29/2024,$107.00,$7.76,$99.24,$87.50,$0.00,$0.00,$87.50,$11.74,,upc_scan
28655518,Jordan 1 Low Triple White (2022) (Women's),White/White/White,7.5,DV0990-111,03/01/2024,$94.00,$6.91,$87.09,$70.00,$0.00,$0.00,$70.00,$17.09,,upc_scan
28654965,Jordan 1 Mid Light Smoke Grey,Light Smoke Grey/Black-White,10.5,554724-092,03/01/2024,$107.00,$7.76,$99.24,$87.50,$0.00,$0.00,$87.50,$11.74,,upc_scan
28806235,Nike Dunk Low Cacao Wow (Women's),Sail/Cacao Wow-Coconut Milk,9,DD1503-124,03/01/2024,$96.00,$7.04,$88.96,$80.50,$0.00,$0.00,$80.50,$8.46,,upc_scan
28806255,Nike Dunk Low Team Red (2022/2023),Team Red/Team Red-White,7.5,DD1391-601,03/01/2024,$103.00,$7.50,$95.50,$80.50,$0.00,$0.00,$80.50,$15.00,,upc_scan
28408596,Nike Air VaporMax Plus Black Orange Crimson,Black/Black-Total Orange-Total Crimson,12,924453-006,03/01/2024,$112.00,$9.28,$102.72,$90.97,$0.00,$0.00,$90.97,$11.75,,upc_scan
28304076,Nike Blazer Low sacai White Patent Leather,White/Sail,8,DM6443-100,03/01/2024,$87.99,$0.00,$87.99,$87.99,$0.00,$0.00,$87.99,$0.00,Returned to Nike,upc_scan
28304075,Nike Blazer Low sacai White Patent Leather,White/Sail,8,DM6443-100,03/01/2024,$87.99,$0.00,$87.99,$87.99,$0.00,$0.00,$87.99,$0.00,Returned to Nike,upc_scan
28304074,Nike Blazer Low sacai White Patent Leather,White/Sail,10,DM6443-100,03/01/2024,$87.99,$0.00,$87.99,$87.99,$0.00,$0.00,$87.99,$0.00,Returned to Nike,upc_scan
28304073,Nike Blazer Low sacai White Patent Leather,White/Sail,10,DM6443-100,03/01/2024,$87.99,$0.00,$87.99,$87.99,$0.00,$0.00,$87.99,$0.00,Returned to Nike,upc_scan
28304072,Nike Blazer Low sacai White Patent Leather,White/Sail,10,DM6443-100,03/01/2024,$87.99,$0.00,$87.99,$87.99,$0.00,$0.00,$87.99,$0.00,Returned to Nike,upc_scan
28304071,Nike Blazer Low sacai White Patent Leather,White/Sail,11.5,DM6443-100,03/01/2024,$87.99,$0.00,$87.99,$87.99,$0.00,$0.00,$87.99,$0.00,Returned to Nike,upc_scan
28304069,Nike Blazer Low sacai White Patent Leather,White/Sail,11,DM6443-100,03/01/2024,$87.99,$0.00,$87.99,$87.99,$0.00,$0.00,$87.99,$0.00,Returned to Nike,upc_scan
28304068,Nike Blazer Low sacai White Patent Leather,White/Sail,11,DM6443-100,03/01/2024,$87.99,$0.00,$87.99,$87.99,$0.00,$0.00,$87.99,$0.00,Returned to Nike,upc_scan
28408641,Nike Air Max 97 USA (2020),White/Obsidian-University Red,12,CW5584-100,03/01/2024,$107.00,$8.96,$98.04,$62.97,$0.00,$0.00,$62.97,$35.07,,upc_scan
28368217,Nike Air Max Terrascape 90 White Grey,White/White/White/White,8.5,DQ3987-101,03/01/2024,$94.00,$6.91,$87.09,$71.97,$0.00,$0.00,$71.97,$15.12,,upc_scan
29095511,Jordan 4 Retro Bred Reimagined,Black/Cement Grey/Varsity Red/Summit White,11,FV5029-006,03/03/2024,$298.00,$20.17,$277.83,$230.59,$0.00,$0.00,$230.59,$47.24,,upc_scan
28806310,Nike Air Force 1 Low '07 Black,Black/Black,8,315122-001/CW2288-001,03/04/2024,$98.00,$7.17,$90.83,$80.50,$0.00,$0.00,$80.50,$10.33,,manual
28970484,Nike Air Max 97 USA (2020),White/Obsidian-University Red,12,CW5584-100,03/04/2024,$109.39,$0.00,$109.39,$62.97,$0.00,$0.00,$62.97,$46.42,alias,item-duplicate
27565430,Nike Air Max 90 Triple Red (2020),University Red/University Red-Black,10,CZ7918-600,03/04/2024,$89.17,$0.00,$89.17,$55.10,$0.00,$0.00,$55.10,$34.07,alias,spreadsheet
28655516,Jordan 1 Low Triple White (2022) (Women's),White/White/White,9,DV0990-111,03/05/2024,$88.00,$6.52,$81.48,$70.00,$0.00,$0.00,$70.00,$11.48,,upc_scan
28090924,adidas Ultra Boost 5.0 DNA Triple Black,Core Black/Core Black/Beam Green,11.5,GV8745,03/05/2024,$109.00,$7.89,$101.11,$84.67,$0.00,$0.00,$84.67,$16.44,,upc_scan
27616522,Nike Sportswear Tech Fleece Full-Zip Hoodie Black,Black,XXL,CU4489-010,03/06/2024,$62.99,$0.00,$62.99,$62.99,$0.00,$0.00,$62.99,$0.00,Returned to Nike,manual
27616517,Nike Sportswear Tech Fleece Full-Zip Hoodie Black,Black,XXL,CU4489-010,03/06/2024,$62.99,$0.00,$62.99,$62.99,$0.00,$0.00,$62.99,$0.00,Returned to Nike,manual
28806252,Nike Dunk Low Team Red (2022/2023),Team Red/Team Red-White,9,DD1391-601,03/06/2024,$93.00,$6.85,$86.15,$80.50,$0.00,$0.00,$80.50,$5.65,,upc_scan
28409173,Nike Air More Uptempo Industrial Blue,Pure Platinum/Burnished Teal-Industrial Blue,10.5,FD5573-001,03/06/2024,$74.23,$0.00,$74.23,$55.97,$0.00,$0.00,$55.97,$18.26,alias,upc_scan
28409080,Nike Air Max 270 White Gum,White/Gum Light Brown-White,9,DC1702-100,03/08/2024,$87.40,$0.00,$87.40,$87.40,$0.00,$0.00,$87.40,$0.00,Returned,upc_scan
28409118,Nike Air Max 1 Corduroy Baltic Blue,Baltic Blue/Sesame-Gridiron-Sail,8.5,FB8915-400,03/08/2024,$55.00,$5.80,$49.20,$41.97,$0.00,$0.00,$41.97,$7.23,,upc_scan
28654964,Jordan 1 Mid Light Smoke Grey,Light Smoke Grey/Black-White,10,554724-092,03/08/2024,$100.00,$7.30,$92.70,$87.50,$0.00,$0.00,$87.50,$5.20,,upc_scan
27565330,Jordan 1 Mid Lucky Green,Lucky Green/Black/White,12,DQ8426-301,03/08/2024,$86.00,$6.39,$79.61,$70.33,$0.00,$0.00,$70.33,$9.28,,spreadsheet
29088409,Jordan 7 Retro SE Vachetta Tan,Vachetta Tan/Black/Taxi/Dark Concord,13,DZ4729-200,03/09/2024,$129.00,$9.19,$119.81,$109.97,$0.00,$0.00,$109.97,$9.84,,upc_scan
28806256,Nike Dunk Low Team Red (2022/2023),Team Red/Team Red-White,8.5,DD1391-601,03/09/2024,$90.00,$6.52,$83.48,$80.50,$0.00,$0.00,$80.50,$2.98,,upc_scan
29246483,Nike Air Max 90 Pure Platinum Gorge Green,Pure Platinum/Gorge Green/University Gold/Black,13,DM0029-004,03/09/2024,$124.00,$8.73,$115.27,$89.99,$0.00,$0.00,$89.99,$25.28,,manual
28408594,Nike Air VaporMax Plus Black Orange Crimson,Black/Black-Total Orange-Total Crimson,12,924453-006,03/09/2024,$104.12,$0.00,$104.12,$90.97,$0.00,$0.00,$90.97,$13.15,alias,upc_scan
28409130,Nike Air Max 1 PRM Corduroy Coral Stardust,Coral Stardust/Bright Coral/Oxen Brown,8,FB8915-600,03/10/2024,$52.00,$5.67,$46.33,$41.97,$0.00,$0.00,$41.97,$4.36,,upc_scan
27565320,Jordan 1 Mid Lucky Green,Lucky Green/Black/White,11,DQ8426-301,03/10/2024,$89.00,$6.46,$82.54,$70.33,$0.00,$0.00,$70.33,$12.21,,spreadsheet
27565295,Nike Dunk High 1985 Barely Rose Denim,Light Pink/White/Red,10.5,DQ8799-100,03/10/2024,$75.00,$7.00,$68.00,$57.57,$0.00,$0.00,$57.57,$10.43,,spreadsheet
29246484,Nike Air Max 90 Pure Platinum Gorge Green,Pure Platinum/Gorge Green/University Gold/Black,9,DM0029-004,03/10/2024,$107.00,$7.63,$99.37,$89.99,$0.00,$0.00,$89.99,$9.38,,manual
28671824,Nike Air Force 1 Low '07 Black,Black/Black,11.5,315122-001/CW2288-001,03/10/2024,$94.00,$6.78,$87.22,$80.50,$0.00,$0.00,$80.50,$6.72,,manual
27906777,Nike LeBron 20 Miami Heat,Black/Black/University Red/University Gold/Light Smoke Grey,11.5,DJ5423-001/DJ5422-001,03/10/2024,$114.00,$9.41,$104.59,$99.99,$0.00,$0.00,$99.99,$4.60,,upc_scan
28671905,Nike Dunk Low Cacao Wow (Women's),Sail/Cacao Wow-Coconut Milk,7.5,DD1503-124,03/11/2024,$99.00,$7.24,$91.76,$80.50,$0.00,$0.00,$80.50,$11.26,,upc_scan
28867005,Jordan 1 Mid Wear-Away Chicago,Black/Infrared 23-White-Sail,10.5,DV9565-006,03/11/2024,$99.00,$7.24,$91.76,$81.48,$0.00,$0.00,$81.48,$10.28,,manual
29279342,Nike Air Max 90 Pure Platinum Gorge Green,Pure Platinum/Gorge Green/University Gold/Black,12,DM0029-004,03/11/2024,$106.00,$7.69,$98.31,$89.99,$0.00,$0.00,$89.99,$8.32,,upc_scan
28806236,Nike Dunk Low Cacao Wow (Women's),Sail/Cacao Wow-Coconut Milk,7.5,DD1503-124,03/11/2024,$103.00,$7.50,$95.50,$80.50,$0.00,$0.00,$80.50,$15.00,,upc_scan
28806247,Nike Air Force 1 Low '07 Black,Black/Black,8.5,315122-001/CW2288-001,03/11/2024,$101.00,$7.37,$93.63,$80.50,$0.00,$0.00,$80.50,$13.13,,manual
28806246,Nike Air Force 1 Low '07 Black,Black/Black,8.5,315122-001/CW2288-001,03/12/2024,$102.00,$7.30,$94.70,$80.50,$0.00,$0.00,$80.50,$14.20,,manual
28703295,Nike Dunk Low Red Stardust (Women's),Red Stardust/Rugged Orange/White,11,FQ8876-618,03/12/2024,$95.00,$6.85,$88.15,$80.50,$0.00,$0.00,$80.50,$7.65,,upc_scan
27616518,Nike Sportswear Tech Fleece Full-Zip Hoodie Black,Black,XXL,CU4489-010,03/12/2024,$62.99,$0.00,$62.99,$62.99,$0.00,$0.00,$62.99,$0.00,Returned to Nike,manual
28655517,Jordan 1 Low Triple White (2022) (Women's),White/White/White,10,DV0990-111,03/12/2024,$83.00,$6.07,$76.93,$70.00,$0.00,$0.00,$70.00,$6.93,,upc_scan
28671948,Nike Dunk Low Red Stardust (Women's),Red Stardust/Rugged Orange/White,9.5,FQ8876-618,03/12/2024,$96.00,$6.91,$89.09,$80.50,$0.00,$0.00,$80.50,$8.59,,upc_scan
28806309,Nike Air Force 1 Low '07 Black,Black/Black,9,315122-001/CW2288-001,03/13/2024,$95.00,$6.85,$88.15,$80.50,$0.00,$0.00,$80.50,$7.65,,manual
27906779,Nike LeBron 20 Miami Heat,Black/Black/University Red/University Gold/Light Smoke Grey,10.5,DJ5423-001/DJ5422-001,03/13/2024,$111.00,$7.89,$103.11,$99.99,$0.00,$0.00,$99.99,$3.12,,upc_scan
28806308,Nike Air Force 1 Low '07 Black,Black/Black,9.5,315122-001/CW2288-001,03/14/2024,$108.00,$7.69,$100.31,$80.50,$0.00,$0.00,$80.50,$19.81,,manual
28408640,Nike Air Max 97 USA (2020),White/Obsidian-University Red,12,CW5584-100,03/14/2024,$111.00,$7.89,$103.11,$62.97,$0.00,$0.00,$62.97,$40.14,,upc_scan
29246487,Nike Air Max 90 Pure Platinum Gorge Green,Pure Platinum/Gorge Green/University Gold/Black,10,DM0029-004,03/14/2024,$108.00,$7.69,$100.31,$89.99,$0.00,$0.00,$89.99,$10.32,,manual
29095516,Jordan 4 Retro Bred Reimagined (GS),Black/Cement Grey/Varsity Red/Summit White,7,FQ8213-006,03/15/2024,$182.00,$12.50,$169.50,$171.60,$0.00,$0.00,$171.60,-$2.10,,upc_scan
28655036,Nike Air Force 1 Low '07 Black,Black/Black,12,315122-001/CW2288-001,03/15/2024,$102.00,$3.98,$98.02,$80.50,$0.00,$0.00,$80.50,$17.52,,manual
29246486,Nike Air Max 90 Pure Platinum Gorge Green,Pure Platinum/Gorge Green/University Gold/Black,9.5,DM0029-004,03/15/2024,$103.00,$4.02,$98.98,$89.99,$0.00,$0.00,$89.99,$8.99,,manual
28651972,Nike Air Force 1 Low '07 Black,Black/Black,10.5,315122-001/CW2288-001,03/17/2024,$104.00,$7.76,$96.24,$80.50,$0.00,$0.00,$80.50,$15.74,,upc_scan
27565434,Nike Air Max 90 Triple Red (2020),University Red/University Red-Black,11,CZ7918-600,03/17/2024,$98.00,$7.37,$90.63,$55.10,$0.00,$0.00,$55.10,$35.53,,spreadsheet
28836817,Nike Dunk Low Rose Whisper (Women's),White/Rose Whisper,8,DD1503-118,03/17/2024,$93.00,$7.05,$85.95,$80.50,$0.00,$0.00,$80.50,$5.45,,manual
28655037,Nike Air Force 1 Low '07 Black,Black/Black,10.5,315122-001/CW2288-001,03/18/2024,$109.00,$8.09,$100.91,$80.50,$0.00,$0.00,$80.50,$20.41,,manual
28150345,Nike Sportswear Tech Fleece Full-Zip Hoodie Black,Black,XXL,CU4489-010,03/19/2024,$53.99,$0.00,$53.99,$53.99,$0.00,$0.00,$53.99,$0.00,Returned to Nike,upc_scan
27565361,Nike Kwondo 1 G-Dragon Peaceminusone Panda,Black/White,9,DH2482-101,03/21/2024,$122.00,$8.60,$113.40,$107.76,$0.00,$0.00,$107.76,$5.64,,spreadsheet
28788954,Nike Dunk Low Rose Whisper (Women's),White/Rose Whisper,7,DD1503-118,03/21/2024,$95.00,$6.85,$88.15,$80.50,$0.00,$0.00,$80.50,$7.65,,upc_scan
27906776,Nike LeBron 20 Miami Heat,Black/Black/University Red/University Gold/Light Smoke Grey,9.5,DJ5423-001/DJ5422-001,03/21/2024,$98.00,$7.04,$90.96,$99.99,$0.00,$0.00,$99.99,-$9.03,,upc_scan
28788953,Nike Dunk Low Rose Whisper (Women's),White/Rose Whisper,7,DD1503-118,03/21/2024,$95.00,$6.85,$88.15,$80.50,$0.00,$0.00,$80.50,$7.65,,upc_scan
27906775,Nike LeBron 20 Miami Heat,Black/Black/University Red/University Gold/Light Smoke Grey,9.5,DJ5423-001/DJ5422-001,03/21/2024,$98.00,$7.04,$90.96,$99.99,$0.00,$0.00,$99.99,-$9.03,,upc_scan
27565443,Nike Air Max 90 Triple Red (2020),University Red/University Red-Black,11,CZ7918-600,03/22/2024,$104.00,$7.43,$96.57,$55.10,$0.00,$0.00,$55.10,$41.47,,spreadsheet
28299881,Nike LeBron 20 Miami Heat,Black/Black/University Red/University Gold/Light Smoke Grey,8.5,DJ5423-001/DJ5422-001,03/22/2024,$99.00,$8.44,$90.56,$89.97,$0.00,$0.00,$89.97,$0.59,,upc_scan
28290750,Nike LeBron 20 Miami Heat,Black/Black/University Red/University Gold/Light Smoke Grey,10,DJ5423-001/DJ5422-001,03/23/2024,$98.00,$8.37,$89.63,$89.97,$0.00,$0.00,$89.97,-$0.34,,upc_scan
29095545,Jordan 1 Mid Royal Blue Laser Orange,White/Deep Royal Blue-Track Red-Laser Orange,11.5,554724-131,03/25/2024,$130.47,$0.00,$130.47,$149.18,$0.00,$0.00,$149.18,-$18.71,alias,upc_scan
27565365,Nike Kwondo 1 G-Dragon Peaceminusone Panda,Black/White,12,DH2482-101,03/26/2024,$117.00,$8.94,$108.06,$107.76,$0.00,$0.00,$107.76,$0.30,,spreadsheet
28702914,Jordan 1 Mid SE Legend Light Brown (Women's),Legend Light Brown/Sail/Legend Medium Brown,9,FJ3448-200,03/27/2024,$94.50,$0.00,$94.50,$94.50,$0.00,$0.00,$94.50,$0.00,Returned to Nike,upc_scan
28702913,Jordan 1 Mid SE Legend Light Brown (Women's),Legend Light Brown/Sail/Legend Medium Brown,9,FJ3448-200,03/27/2024,$94.50,$0.00,$94.50,$94.50,$0.00,$0.00,$94.50,$0.00,Returned to Nike,upc_scan
29764167,Jordan 12 Retro Field Purple,Black/Field Purple/Taxi,11.5,CT8013-057,03/27/2024,$167.00,$12.19,$154.81,$160.88,$0.00,$0.00,$160.88,-$6.07,,upc_scan
28409134,Nike Air Max 1 PRM Corduroy Coral Stardust,Coral Stardust/Bright Coral/Oxen Brown,8.5,FB8915-600,03/27/2024,$55.00,$5.80,$49.20,$41.97,$0.00,$0.00,$41.97,$7.23,,upc_scan
27565334,Jordan 1 Mid Lucky Green,Lucky Green/Black/White,12,DQ8426-301,03/28/2024,$90.00,$6.65,$83.35,$70.33,$0.00,$0.00,$70.33,$13.02,,spreadsheet
29246485,Nike Air Max 90 Pure Platinum Gorge Green,Pure Platinum/Gorge Green/University Gold/Black,11.5,DM0029-004,03/28/2024,$103.00,$7.49,$95.51,$89.99,$0.00,$0.00,$89.99,$5.52,,manual
27565410,Nike Ja 1 Light Smoke Grey,White/Light Smoke Grey-Black-Phantom-Light Bone-Photon Dust,12,DR8785-100/DR8786-100,03/28/2024,$91.00,$7.25,$83.75,$77.15,$0.00,$0.00,$77.15,$6.60,,spreadsheet
28409129,Nike Air Max 1 PRM Corduroy Coral Stardust,Coral Stardust/Bright Coral/Oxen Brown,8,FB8915-600,03/29/2024,$52.00,$7.36,$44.64,$41.97,$0.00,$0.00,$41.97,$2.67,,upc_scan
27565322,Jordan 1 Mid Lucky Green,Lucky Green/Black/White,11,DQ8426-301,03/29/2024,$88.00,$9.16,$78.84,$70.33,$0.00,$0.00,$70.33,$8.51,,spreadsheet
28671906,Nike Dunk Low Cacao Wow (Women's),Sail/Cacao Wow-Coconut Milk,5.5,DD1503-124,03/30/2024,$94.00,$10.93,$83.07,$80.50,$0.00,$0.00,$80.50,$2.57,,upc_scan
29763412,Jordan 6 Retro Yellow Ochre (GS),White/Yellow Ochre-Black,7,384665-170,03/31/2024,$122.56,$0.00,$122.56,$120.66,$0.00,$0.00,$120.66,$1.90,alias,upc_scan
29764169,Jordan 12 Retro Field Purple,Black/Field Purple/Taxi,11.5,CT8013-057,04/02/2024,$167.00,$17.87,$149.13,$160.88,$0.00,$0.00,$160.88,-$11.75,,upc_scan
28409117,Nike Air Max 1 Corduroy Baltic Blue,Baltic Blue/Sesame-Gridiron-Sail,8.5,FB8915-400,04/04/2024,$59.00,$2.77,$56.23,$41.97,$0.00,$0.00,$41.97,$14.26,,upc_scan
29279345,Nike Air Max 90 Pure Platinum Gorge Green,Pure Platinum/Gorge Green/University Gold/Black,9,DM0029-004,04/04/2024,$89.99,$0.00,$89.99,$89.99,$0.00,$0.00,$89.99,$0.00,Returned to Nike,upc_scan
29279344,Nike Air Max 90 Pure Platinum Gorge Green,Pure Platinum/Gorge Green/University Gold/Black,13,DM0029-004,04/04/2024,$89.99,$0.00,$89.99,$89.99,$0.00,$0.00,$89.99,$0.00,Returned to Nike,upc_scan
29279343,Nike Air Max 90 Pure Platinum Gorge Green,Pure Platinum/Gorge Green/University Gold/Black,13,DM0029-004,04/04/2024,$89.99,$0.00,$89.99,$89.99,$0.00,$0.00,$89.99,$0.00,Returned to Nike,upc_scan
29279341,Nike Air Max 90 Pure Platinum Gorge Green,Pure Platinum/Gorge Green/University Gold/Black,12,DM0029-004,04/04/2024,$89.99,$0.00,$89.99,$89.99,$0.00,$0.00,$89.99,$0.00,Returned to Nike,upc_scan
29279340,Nike Air Max 90 Pure Platinum Gorge Green,Pure Platinum/Gorge Green/University Gold/Black,12,DM0029-004,04/04/2024,$89.99,$0.00,$89.99,$89.99,$0.00,$0.00,$89.99,$0.00,Returned to Nike,upc_scan
27565302,Jordan 1 Mid Wear-Away Chicago,Black/Infrared 23-White-Sail,10.5,DV9565-006,04/05/2024,$104.00,$10.88,$93.12,$81.48,$0.00,$0.00,$81.48,$11.64,,spreadsheet
27565358,Nike Kwondo 1 G-Dragon Peaceminusone Panda,Black/White,9,DH2482-101,04/05/2024,$137.00,$14.02,$122.98,$107.76,$0.00,$0.00,$107.76,$15.22,,spreadsheet
30232409,adidas Ultra Boost Light Solar Red,Solar Red/Core Black/Night Metallic,11,HP9841,04/05/2024,$106.00,$11.07,$94.93,$67.86,$0.00,$0.00,$67.86,$27.07,,stockx_kafka_sync
27565367,Nike Kwondo 1 G-Dragon Peaceminusone Panda,Black/White,12,DH2482-101,04/06/2024,$117.00,$11.92,$105.08,$107.76,$0.00,$0.00,$107.76,-$2.68,,spreadsheet
28712271,Nike Air Force 1 Low '07 Black,Black/Black,10,315122-001/CW2288-001,04/07/2024,$94.00,$9.73,$84.27,$80.50,$0.00,$0.00,$80.50,$3.77,,upc_scan
28712270,Nike Air Force 1 Low '07 Black,Black/Black,10,315122-001/CW2288-001,04/07/2024,$94.00,$9.73,$84.27,$80.50,$0.00,$0.00,$80.50,$3.77,,upc_scan
27565318,Jordan 1 Mid Lucky Green,Lucky Green/Black/White,11,DQ8426-301,04/07/2024,$93.00,$9.64,$83.36,$70.33,$0.00,$0.00,$70.33,$13.03,,spreadsheet
28651971,Nike Air Force 1 Low '07 Black,Black/Black,10.5,315122-001/CW2288-001,04/08/2024,$94.00,$9.73,$84.27,$80.50,$0.00,$0.00,$80.50,$3.77,,upc_scan
28806254,Nike Dunk Low Team Red (2022/2023),Team Red/Team Red-White,8,DD1391-601,04/09/2024,$80.50,$0.00,$80.50,$80.50,$0.00,$0.00,$80.50,$0.00,Returned to Nike,upc_scan
28806253,Nike Dunk Low Team Red (2022/2023),Team Red/Team Red-White,9,DD1391-601,04/09/2024,$80.50,$0.00,$80.50,$80.50,$0.00,$0.00,$80.50,$0.00,Returned to Nike,upc_scan
28651970,Nike Air Force 1 Low '07 Black,Black/Black,10.5,315122-001/CW2288-001,04/11/2024,$94.00,$9.93,$84.07,$80.50,$0.00,$0.00,$80.50,$3.57,,upc_scan
28671904,Nike Dunk Low Cacao Wow (Women's),Sail/Cacao Wow-Coconut Milk,7.5,DD1503-124,04/11/2024,$108.00,$11.26,$96.74,$80.50,$0.00,$0.00,$80.50,$16.24,,upc_scan
27565353,Nike Kwondo 1 G-Dragon Peaceminusone Panda,Black/White,9,DH2482-101,04/11/2024,$135.00,$13.83,$121.17,$107.76,$0.00,$0.00,$107.76,$13.41,,spreadsheet
28703422,Nike Dunk Low Cacao Wow (Women's),Sail/Cacao Wow-Coconut Milk,9,DD1503-124,04/12/2024,$111.00,$11.54,$99.46,$80.50,$0.00,$0.00,$80.50,$18.96,,upc_scan
28671903,Nike Dunk Low Cacao Wow (Women's),Sail/Cacao Wow-Coconut Milk,7.5,DD1503-124,04/13/2024,$107.00,$11.17,$95.83,$80.50,$0.00,$0.00,$80.50,$15.33,,upc_scan
28703421,Nike Dunk Low Cacao Wow (Women's),Sail/Cacao Wow-Coconut Milk,9,DD1503-124,04/14/2024,$110.00,$11.45,$98.55,$80.50,$0.00,$0.00,$80.50,$18.05,,upc_scan
29765544,Jordan 1 Low Bred Toe 2.0,White/Varsity Red/White/Black,13,553558-161,04/16/2024,$77.00,$8.32,$68.68,$69.48,$0.00,$0.00,$69.48,-$0.80,,upc_scan
29765543,Jordan 1 Low Bred Toe 2.0,White/Varsity Red/White/Black,13,553558-161,04/18/2024,$77.00,$8.32,$68.68,$69.48,$0.00,$0.00,$69.48,-$0.80,,upc_scan
28836816,Nike Dunk Low Rose Whisper (Women's),White/Rose Whisper,7.5,DD1503-118,04/21/2024,$82.14,$0.00,$82.14,$80.50,$0.00,$0.00,$80.50,$1.64,alias,manual
28806285,Nike Dunk Low Rose Whisper (Women's),White/Rose Whisper,7.5,DD1503-118,04/22/2024,$82.14,$0.00,$82.14,$80.50,$0.00,$0.00,$80.50,$1.64,alias,upc_scan
28836814,Nike Dunk Low Rose Whisper (Women's),White/Rose Whisper,5.5,DD1503-118,04/22/2024,$99.00,$10.41,$88.59,$80.50,$0.00,$0.00,$80.50,$8.09,,manual
30872919,Nike Waffle One Black White,Summit White/White-Black-Orange,10,DA7995-001,04/23/2024,$55.00,$7.65,$47.35,$41.98,$0.00,$0.00,$41.98,$5.37,,upc_scan
28299880,Nike LeBron 20 Miami Heat,Black/Black/University Red/University Gold/Light Smoke Grey,8.5,DJ5423-001/DJ5422-001,04/24/2024,$90.00,$9.55,$80.45,$89.97,$0.00,$0.00,$89.97,-$9.52,,upc_scan
28290748,Nike LeBron 20 Miami Heat,Black/Black/University Red/University Gold/Light Smoke Grey,10,DJ5423-001/DJ5422-001,04/25/2024,$104.00,$10.88,$93.12,$89.97,$0.00,$0.00,$89.97,$3.15,,upc_scan
29764168,Jordan 12 Retro Field Purple,Black/Field Purple/Taxi,11.5,CT8013-057,04/26/2024,$165.00,$16.68,$148.32,$160.88,$0.00,$0.00,$160.88,-$12.56,,upc_scan
28806245,Nike Air Force 1 Low '07 Black,Black/Black,12,315122-001/CW2288-001,04/26/2024,$80.50,$0.00,$80.50,$80.50,$0.00,$0.00,$80.50,$0.00,Returned to Nike,manual
28806244,Nike Air Force 1 Low '07 Black,Black/Black,12,315122-001/CW2288-001,04/26/2024,$80.50,$0.00,$80.50,$80.50,$0.00,$0.00,$80.50,$0.00,Returned to Nike,manual
28655035,Nike Air Force 1 Low '07 Black,Black/Black,12,315122-001/CW2288-001,04/26/2024,$80.50,$0.00,$80.50,$80.50,$0.00,$0.00,$80.50,$0.00,Returned to Nike,manual
30230840,Jordan 1 Mid Black Royal Blue,Black/Black/White/Royal Blue,12,DQ8426-042,04/26/2024,$80.00,$8.60,$71.40,$70.34,$0.00,$0.00,$70.34,$1.06,,upc_scan
28712269,Nike Air Force 1 Low '07 Black,Black/Black,10,315122-001/CW2288-001,04/26/2024,$94.00,$9.93,$84.07,$80.50,$0.00,$0.00,$80.50,$3.57,,upc_scan
27565357,Nike Kwondo 1 G-Dragon Peaceminusone Panda,Black/White,9,DH2482-101,04/26/2024,$129.00,$13.26,$115.74,$107.76,$0.00,$0.00,$107.76,$7.98,,spreadsheet
28703420,Nike Dunk Low Cacao Wow (Women's),Sail/Cacao Wow-Coconut Milk,9,DD1503-124,04/27/2024,$107.00,$11.17,$95.83,$80.50,$0.00,$0.00,$80.50,$15.33,,upc_scan
29763411,Jordan 6 Retro Yellow Ochre (GS),White/Yellow Ochre-Black,7,384665-170,04/27/2024,$134.00,$13.73,$120.27,$120.66,$0.00,$0.00,$120.66,-$0.39,,upc_scan
28409116,Nike Air Max 1 Corduroy Baltic Blue,Baltic Blue/Sesame-Gridiron-Sail,8.5,FB8915-400,04/27/2024,$57.00,$7.71,$49.29,$41.97,$0.00,$0.00,$41.97,$7.32,,upc_scan
27565356,Nike Kwondo 1 G-Dragon Peaceminusone Panda,Black/White,9,DH2482-101,04/28/2024,$132.00,$13.54,$118.46,$107.76,$0.00,$0.00,$107.76,$10.70,,spreadsheet
28290749,Nike LeBron 20 Miami Heat,Black/Black/University Red/University Gold/Light Smoke Grey,10,DJ5423-001/DJ5422-001,04/30/2024,$107.00,$12.17,$94.83,$89.97,$0.00,$0.00,$89.97,$4.86,,upc_scan
30759983,Nike Air Force 1 Low SP Slam Jam Black,Black/Off Noir,9,DX5590-001,05/01/2024,$79.51,$0.00,$79.51,$69.97,$0.00,$0.00,$69.97,$9.54,alias,upc_scan
30230836,Jordan 1 Mid Black Royal Blue,Black/Black/White/Royal Blue,12,DQ8426-042,05/01/2024,$71.59,$0.00,$71.59,$70.34,$0.00,$0.00,$70.34,$1.25,alias,upc_scan
