Item ID,Name,Color,Size,SKU,Purchase Date,Subtotal,Tax,Shipping Price,Purchase Total,Purchased From,Imported From
37587621,Nike Air Zoom Alphafly Next% 3 FP White Purple Agate,White/Purple Agate/Vivid Grape/Black,12,FD8311-100,07/11/2024,$199.50,$0.00,$0.00,$199.50,Nike Orange,upc_scan
35443668,Nike Free Run 5.0 Black Off Noir,Black/Black/Off Noir,9.5,CZ1884-004,07/15/2024,$55.99,$0.00,$0.00,$55.99,Nike Pike,manual
35443539,Nike Free Run 5.0 Black White (2021),Black/Dark Smoke Grey-White,10.5,CZ1884-001,07/15/2024,$55.99,$0.00,$0.00,$55.99,Nike Pike,manual
35443538,Nike Free Run 5.0 Black White (2021),Black/Dark Smoke Grey-White,10.5,CZ1884-001,07/15/2024,$55.99,$0.00,$0.00,$55.99,Nike Pike,manual
35502822,Nike LeBron 20 Laser Orange,Laser Orange/Racer Blue/Hyper Pink/White,12,DJ5422-801/DJ5423-801,07/16/2024,$62.97,$0.00,$0.00,$62.97,Nike San Clemente,upc_scan
35502821,Nike LeBron 20 Laser Orange,Laser Orange/Racer Blue/Hyper Pink/White,12,DJ5422-801/DJ5423-801,07/16/2024,$62.97,$0.00,$0.00,$62.97,Nike San Clemente,upc_scan
35502820,Nike LeBron 20 Laser Orange,Laser Orange/Racer Blue/Hyper Pink/White,12,DJ5422-801/DJ5423-801,07/16/2024,$62.97,$0.00,$0.00,$62.97,Nike San Clemente,upc_scan
35502819,Nike LeBron 20 Laser Orange,Laser Orange/Racer Blue/Hyper Pink/White,12,DJ5422-801/DJ5423-801,07/16/2024,$62.97,$0.00,$0.00,$62.97,Nike San Clemente,upc_scan
35876245,Nike Air Max 95 Essential Triple Black,Black/Black,7.5,CI3705-001,07/17/2024,$96.94,$0.00,$0.00,$96.94,Nike.com,upc_scan
35876244,Nike Air Max 95 Essential Triple Black,Black/Black,7.5,CI3705-001,07/17/2024,$96.94,$0.00,$0.00,$96.94,Nike.com,upc_scan
35876243,Nike Air Max 95 Essential Triple Black,Black/Black,7.5,CI3705-001,07/17/2024,$96.94,$0.00,$0.00,$96.94,Nike.com,upc_scan
35876242,Nike Air Max 95 Essential Triple Black,Black/Black,7.5,CI3705-001,07/17/2024,$96.94,$0.00,$0.00,$96.94,Nike.com,upc_scan
35876241,Nike Air Max 95 Essential Triple Black,Black/Black,7.5,CI3705-001,07/17/2024,$96.94,$0.00,$0.00,$96.94,Nike.com,upc_scan
37728454,adidas Yeezy Slide Salt,Salt/Salt/Salt,5,ID5480,07/18/2024,$75.08,$0.00,$0.00,$75.08,Finish Line,new_item_addition_flow
36525620,adidas Yeezy Slide Salt,Salt/Salt/Salt,5,ID5480,07/18/2024,$75.08,$0.00,$0.00,$75.08,Finish Line,upc_scan
36525619,adidas Yeezy Slide Salt,Salt/Salt/Salt,5,ID5480,07/18/2024,$75.08,$0.00,$0.00,$75.08,Finish Line,upc_scan
36525618,adidas Yeezy Slide Salt,Salt/Salt/Salt,5,ID5480,07/18/2024,$75.08,$0.00,$0.00,$75.08,Finish Line,upc_scan
36525617,adidas Yeezy Slide Salt,Salt/Salt/Salt,5,ID5480,07/18/2024,$75.08,$0.00,$0.00,$75.08,Finish Line,upc_scan
36525616,adidas Yeezy Slide Salt,Salt/Salt/Salt,5,ID5480,07/18/2024,$75.08,$0.00,$0.00,$75.08,Finish Line,upc_scan
36525615,adidas Yeezy Slide Salt,Salt/Salt/Salt,5,ID5480,07/18/2024,$75.08,$0.00,$0.00,$75.08,Finish Line,upc_scan
36525614,adidas Yeezy Slide Salt,Salt/Salt/Salt,5,ID5480,07/18/2024,$75.08,$0.00,$0.00,$75.08,Finish Line,upc_scan
36525613,adidas Yeezy Slide Salt,Salt/Salt/Salt,5,ID5480,07/18/2024,$75.08,$0.00,$0.00,$75.08,Finish Line,upc_scan
36525612,adidas Yeezy Slide Salt,Salt/Salt/Salt,5,ID5480,07/18/2024,$75.08,$0.00,$0.00,$75.08,Finish Line,upc_scan
36525611,adidas Yeezy Slide Salt,Salt/Salt/Salt,5,ID5480,07/18/2024,$75.08,$0.00,$0.00,$75.08,Finish Line,upc_scan
36525610,adidas Yeezy Slide Salt,Salt/Salt/Salt,5,ID5480,07/18/2024,$75.08,$0.00,$0.00,$75.08,Finish Line,upc_scan
36525609,adidas Yeezy Slide Salt,Salt/Salt/Salt,5,ID5480,07/18/2024,$75.08,$0.00,$0.00,$75.08,Finish Line,upc_scan
35619636,Nike Air Max 97 Photon Dust Malachite,Photon Dust/Dark Obsidian/White/Malachite,10,921826-021,07/18/2024,$62.98,$0.00,$0.00,$62.98,Nike San Clemente,upc_scan
35619635,Nike Air Max 97 Photon Dust Malachite,Photon Dust/Dark Obsidian/White/Malachite,9.5,921826-021,07/18/2024,$62.98,$0.00,$0.00,$62.98,Nike San Clemente,upc_scan
35619634,Nike Air Max 97 Photon Dust Malachite,Photon Dust/Dark Obsidian/White/Malachite,9.5,921826-021,07/18/2024,$62.98,$0.00,$0.00,$62.98,Nike San Clemente,upc_scan
35619633,Nike Air Max 97 Photon Dust Malachite,Photon Dust/Dark Obsidian/White/Malachite,9,921826-021,07/18/2024,$62.98,$0.00,$0.00,$62.98,Nike San Clemente,upc_scan
35619586,Jordan 1 Retro High OG Mauve,White/Sky J Mauve/White,11,DZ5485-105,07/18/2024,$59.98,$0.00,$0.00,$59.98,Nike San Clemente,upc_scan
35619585,Jordan 1 Retro High OG Mauve,White/Sky J Mauve/White,10,DZ5485-105,07/18/2024,$59.98,$0.00,$0.00,$59.98,Nike San Clemente,upc_scan
35619584,Jordan 1 Retro High OG Mauve,White/Sky J Mauve/White,11.5,DZ5485-105,07/18/2024,$59.98,$0.00,$0.00,$59.98,Nike San Clemente,upc_scan
35619583,Jordan 1 Retro High OG Mauve,White/Sky J Mauve/White,12,DZ5485-105,07/18/2024,$59.98,$0.00,$0.00,$59.98,Nike San Clemente,upc_scan
35619582,Jordan 1 Retro High OG Mauve,White/Sky J Mauve/White,12,DZ5485-105,07/18/2024,$59.98,$0.00,$0.00,$59.98,Nike San Clemente,upc_scan
35619581,Jordan 1 Retro High OG Mauve,White/Sky J Mauve/White,12,DZ5485-105,07/18/2024,$59.98,$0.00,$0.00,$59.98,Nike San Clemente,upc_scan
35619557,Jordan 1 Retro High OG Mauve,White/Sky J Mauve/White,13,DZ5485-105,07/18/2024,$41.98,$0.00,$0.00,$41.98,Nike San Clemente,upc_scan
35619556,Jordan 1 Retro High OG Mauve,White/Sky J Mauve/White,13,DZ5485-105,07/18/2024,$41.98,$0.00,$0.00,$41.98,Nike San Clemente,upc_scan
35619555,Jordan 1 Retro High OG Mauve,White/Sky J Mauve/White,13,DZ5485-105,07/18/2024,$41.98,$0.00,$0.00,$41.98,Nike San Clemente,upc_scan
35619554,Jordan 1 Retro High OG Mauve,White/Sky J Mauve/White,13,DZ5485-105,07/18/2024,$41.98,$0.00,$0.00,$41.98,Nike San Clemente,upc_scan
35619433,Nike LeBron 20 Laser Orange,Laser Orange/Racer Blue/Hyper Pink/White,10,DJ5422-801/DJ5423-801,07/18/2024,$53.98,$0.00,$0.00,$53.98,Nike San Clemente,upc_scan
35619432,Nike LeBron 20 Laser Orange,Laser Orange/Racer Blue/Hyper Pink/White,10,DJ5422-801/DJ5423-801,07/18/2024,$53.98,$0.00,$0.00,$53.98,Nike San Clemente,upc_scan
35619431,Nike LeBron 20 Laser Orange,Laser Orange/Racer Blue/Hyper Pink/White,10,DJ5422-801/DJ5423-801,07/18/2024,$53.98,$0.00,$0.00,$53.98,Nike San Clemente,upc_scan
35619430,Nike LeBron 20 Laser Orange,Laser Orange/Racer Blue/Hyper Pink/White,10.5,DJ5422-801/DJ5423-801,07/18/2024,$53.98,$0.00,$0.00,$53.98,Nike San Clemente,upc_scan
35619429,Nike LeBron 20 Laser Orange,Laser Orange/Racer Blue/Hyper Pink/White,10.5,DJ5422-801/DJ5423-801,07/18/2024,$53.98,$0.00,$0.00,$53.98,Nike San Clemente,upc_scan
35619428,Nike LeBron 20 Laser Orange,Laser Orange/Racer Blue/Hyper Pink/White,10.5,DJ5422-801/DJ5423-801,07/18/2024,$53.98,$0.00,$0.00,$53.98,Nike San Clemente,upc_scan
35619427,Nike LeBron 20 Laser Orange,Laser Orange/Racer Blue/Hyper Pink/White,10.5,DJ5422-801/DJ5423-801,07/18/2024,$53.98,$0.00,$0.00,$53.98,Nike San Clemente,upc_scan
35619426,Nike LeBron 20 Laser Orange,Laser Orange/Racer Blue/Hyper Pink/White,11.5,DJ5422-801/DJ5423-801,07/18/2024,$53.98,$0.00,$0.00,$53.98,Nike San Clemente,upc_scan
35619425,Nike LeBron 20 Laser Orange,Laser Orange/Racer Blue/Hyper Pink/White,11.5,DJ5422-801/DJ5423-801,07/18/2024,$53.98,$0.00,$0.00,$53.98,Nike San Clemente,upc_scan
35619424,Nike LeBron 20 Laser Orange,Laser Orange/Racer Blue/Hyper Pink/White,12,DJ5422-801/DJ5423-801,07/18/2024,$53.98,$0.00,$0.00,$53.98,Nike San Clemente,upc_scan
35619129,Nike Killshot 2 Leather Sail Oil Grey Gum,Sail/Oil Grey-Gum Yellow,11.5,432997-121,07/18/2024,$50.99,$0.00,$0.00,$50.99,Nike San Clemente,upc_scan
35619128,Nike Killshot 2 Leather Sail Oil Grey Gum,Sail/Oil Grey-Gum Yellow,10.5,432997-121,07/18/2024,$50.99,$0.00,$0.00,$50.99,Nike San Clemente,upc_scan
35619127,Nike Killshot 2 Leather Sail Oil Grey Gum,Sail/Oil Grey-Gum Yellow,9,432997-121,07/18/2024,$50.99,$0.00,$0.00,$50.99,Nike San Clemente,upc_scan
35619126,Nike Killshot 2 Leather Sail Oil Grey Gum,Sail/Oil Grey-Gum Yellow,10,432997-121,07/18/2024,$50.99,$0.00,$0.00,$50.99,Nike San Clemente,upc_scan
35619125,Nike Killshot 2 Leather Sail Oil Grey Gum,Sail/Oil Grey-Gum Yellow,8.5,432997-121,07/18/2024,$50.99,$0.00,$0.00,$50.99,Nike San Clemente,upc_scan
35618999,Nike Air Force 1 Low '07 Year of the Dragon (2024),Sail/Vapor Green/Sail,9.5,FZ5052-131,07/18/2024,$71.98,$0.00,$0.00,$71.98,Nike Orange,upc_scan
35618998,Nike Air Force 1 Low '07 Year of the Dragon (2024),Sail/Vapor Green/Sail,9.5,FZ5052-131,07/18/2024,$71.98,$0.00,$0.00,$71.98,Nike Orange,upc_scan
35618997,Nike Air Force 1 Low '07 Year of the Dragon (2024),Sail/Vapor Green/Sail,9.5,FZ5052-131,07/18/2024,$71.98,$0.00,$0.00,$71.98,Nike Orange,upc_scan
35618996,Nike Air Force 1 Low '07 Year of the Dragon (2024),Sail/Vapor Green/Sail,9.5,FZ5052-131,07/18/2024,$71.98,$0.00,$0.00,$71.98,Nike Orange,upc_scan
35618995,Nike Air Force 1 Low '07 Year of the Dragon (2024),Sail/Vapor Green/Sail,9.5,FZ5052-131,07/18/2024,$71.98,$0.00,$0.00,$71.98,Nike Orange,upc_scan
35618994,Nike Air Force 1 Low '07 Year of the Dragon (2024),Sail/Vapor Green/Sail,9.5,FZ5052-131,07/18/2024,$71.98,$0.00,$0.00,$71.98,Nike Orange,upc_scan
35618993,Nike Air Force 1 Low '07 Year of the Dragon (2024),Sail/Vapor Green/Sail,8.5,FZ5052-131,07/18/2024,$71.98,$0.00,$0.00,$71.98,Nike Orange,upc_scan
35618992,Nike Air Force 1 Low '07 Year of the Dragon (2024),Sail/Vapor Green/Sail,8.5,FZ5052-131,07/18/2024,$71.98,$0.00,$0.00,$71.98,Nike Orange,upc_scan
35618991,Nike Air Force 1 Low '07 Year of the Dragon (2024),Sail/Vapor Green/Sail,8.5,FZ5052-131,07/18/2024,$71.98,$0.00,$0.00,$71.98,Nike Orange,upc_scan
35618990,Nike Air Force 1 Low '07 Year of the Dragon (2024),Sail/Vapor Green/Sail,8.5,FZ5052-131,07/18/2024,$71.98,$0.00,$0.00,$71.98,Nike Orange,upc_scan
35618482,Nike Air Max 97 Black White,Black/White,11.5,921826-001,07/18/2024,$65.98,$0.00,$0.00,$65.98,Nike Orange,upc_scan
35618481,Nike Air Max 97 Black White,Black/White,11.5,921826-001,07/18/2024,$65.98,$0.00,$0.00,$65.98,Nike Orange,upc_scan
35618480,Nike Air Max 97 Black White,Black/White,11.5,921826-001,07/18/2024,$65.98,$0.00,$0.00,$65.98,Nike Orange,upc_scan
35618479,Nike Air Max 97 Black White,Black/White,9.5,921826-001,07/18/2024,$65.98,$0.00,$0.00,$65.98,Nike Orange,upc_scan
35618478,Nike Air Max 97 Black White,Black/White,9.5,921826-001,07/18/2024,$65.98,$0.00,$0.00,$65.98,Nike Orange,upc_scan
35618477,Nike Air Max 97 Black White,Black/White,9.5,921826-001,07/18/2024,$65.98,$0.00,$0.00,$65.98,Nike Orange,upc_scan
35618476,Nike Air Max 97 Black White,Black/White,11,921826-001,07/18/2024,$65.98,$0.00,$0.00,$65.98,Nike Orange,upc_scan
35618475,Nike Air Max 97 Black White,Black/White,11,921826-001,07/18/2024,$65.98,$0.00,$0.00,$65.98,Nike Orange,upc_scan
35618474,Nike Air Max 97 Black White,Black/White,11,921826-001,07/18/2024,$65.98,$0.00,$0.00,$65.98,Nike Orange,upc_scan
35618473,Nike Air Max 97 Black White,Black/White,11,921826-001,07/18/2024,$65.98,$0.00,$0.00,$65.98,Nike Orange,upc_scan
35617401,Jordan 1 Retro High OG Artisanal Team Red,White/Team Red,5.5,DZ5485-160,07/18/2024,$41.98,$0.00,$0.00,$41.98,Nike San Clemente,upc_scan
35617400,Jordan 1 Retro High OG Artisanal Team Red,White/Team Red,5.5,DZ5485-160,07/18/2024,$41.98,$0.00,$0.00,$41.98,Nike San Clemente,upc_scan
35617399,Jordan 1 Retro High OG Artisanal Team Red,White/Team Red,4.5,DZ5485-160,07/18/2024,$41.98,$0.00,$0.00,$41.98,Nike San Clemente,upc_scan
35617398,Jordan 1 Retro High OG Artisanal Team Red,White/Team Red,7,DZ5485-160,07/18/2024,$41.98,$0.00,$0.00,$41.98,Nike San Clemente,upc_scan
35617397,Jordan 1 Retro High OG Artisanal Team Red,White/Team Red,7,DZ5485-160,07/18/2024,$41.98,$0.00,$0.00,$41.98,Nike San Clemente,upc_scan
35617396,Jordan 1 Retro High OG Artisanal Team Red,White/Team Red,7,DZ5485-160,07/18/2024,$41.98,$0.00,$0.00,$41.98,Nike San Clemente,upc_scan
35617395,Jordan 1 Retro High OG Artisanal Team Red,White/Team Red,6,DZ5485-160,07/18/2024,$41.98,$0.00,$0.00,$41.98,Nike San Clemente,upc_scan
35617394,Jordan 1 Retro High OG Artisanal Team Red,White/Team Red,6,DZ5485-160,07/18/2024,$41.98,$0.00,$0.00,$41.98,Nike San Clemente,upc_scan
35617393,Jordan 1 Retro High OG Artisanal Team Red,White/Team Red,6,DZ5485-160,07/18/2024,$41.98,$0.00,$0.00,$41.98,Nike San Clemente,upc_scan
35617200,Jordan 1 Retro High OG Artisanal Team Red,White/Team Red,8,DZ5485-160,07/18/2024,$59.98,$0.00,$0.00,$59.98,Nike San Clemente,upc_scan
35677754,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,10,DV2916-003/DV2917-003,07/19/2024,$50.98,$0.00,$0.00,$50.98,Nike San Clemente,upc_scan
35677753,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,10,DV2916-003/DV2917-003,07/19/2024,$50.98,$0.00,$0.00,$50.98,Nike San Clemente,upc_scan
35677752,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,10,DV2916-003/DV2917-003,07/19/2024,$50.98,$0.00,$0.00,$50.98,Nike San Clemente,upc_scan
35677751,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,10,DV2916-003/DV2917-003,07/19/2024,$50.98,$0.00,$0.00,$50.98,Nike San Clemente,upc_scan
35677750,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,10.5,DV2916-003/DV2917-003,07/19/2024,$50.98,$0.00,$0.00,$50.98,Nike San Clemente,upc_scan
35677749,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,10.5,DV2916-003/DV2917-003,07/19/2024,$50.98,$0.00,$0.00,$50.98,Nike San Clemente,upc_scan
35677748,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,10.5,DV2916-003/DV2917-003,07/19/2024,$50.98,$0.00,$0.00,$50.98,Nike San Clemente,upc_scan
35677747,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,10.5,DV2916-003/DV2917-003,07/19/2024,$50.98,$0.00,$0.00,$50.98,Nike San Clemente,upc_scan
35677746,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,10.5,DV2916-003/DV2917-003,07/19/2024,$50.98,$0.00,$0.00,$50.98,Nike San Clemente,upc_scan
35677745,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,10.5,DV2916-003/DV2917-003,07/19/2024,$50.98,$0.00,$0.00,$50.98,Nike San Clemente,upc_scan
35667807,Nike Air Cross Trainer 3 Low Hyper Pink Racer Blue,White/Hyper Pink/Racer Blue/Flat Silver,7.5,FN6887-100,07/19/2024,$44.98,$0.00,$0.00,$44.98,Nike San Clemente,upc_scan
36527148,ASICS Gel-1130 Dark Neptune,White/Dark Neptune,9.5,1201A256-121,07/20/2024,$101.88,$0.00,$0.00,$101.88,Finish Line,upc_scan
36526730,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,11,1201A789-020,07/20/2024,$139.43,$0.00,$0.00,$139.43,Finish Line,upc_scan
36526729,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,11.5,1201A789-020,07/20/2024,$139.43,$0.00,$0.00,$139.43,Finish Line,upc_scan
36526728,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,11.5,1201A789-020,07/20/2024,$139.43,$0.00,$0.00,$139.43,Finish Line,upc_scan
36526727,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,11.5,1201A789-020,07/20/2024,$139.43,$0.00,$0.00,$139.43,Finish Line,upc_scan
36526726,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,12,1201A789-020,07/20/2024,$139.43,$0.00,$0.00,$139.43,Finish Line,upc_scan
36526725,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,10,1201A789-020,07/20/2024,$139.43,$0.00,$0.00,$139.43,Finish Line,upc_scan
36526724,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,10,1201A789-020,07/20/2024,$139.43,$0.00,$0.00,$139.43,Finish Line,upc_scan
36526723,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,10,1201A789-020,07/20/2024,$139.43,$0.00,$0.00,$139.43,Finish Line,upc_scan
36526722,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,10.5,1201A789-020,07/20/2024,$139.43,$0.00,$0.00,$139.43,Finish Line,upc_scan
36526721,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,10.5,1201A789-020,07/20/2024,$139.43,$0.00,$0.00,$139.43,Finish Line,upc_scan
36526720,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,10.5,1201A789-020,07/20/2024,$139.43,$0.00,$0.00,$139.43,Finish Line,upc_scan
36526719,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,10.5,1201A789-020,07/20/2024,$139.43,$0.00,$0.00,$139.43,Finish Line,upc_scan
36526718,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,13,1201A789-020,07/20/2024,$139.43,$0.00,$0.00,$139.43,Finish Line,upc_scan
36526717,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,13,1201A789-020,07/20/2024,$139.43,$0.00,$0.00,$139.43,Finish Line,upc_scan
36526716,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,13,1201A789-020,07/20/2024,$139.43,$0.00,$0.00,$139.43,Finish Line,upc_scan
36526715,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,12,1201A789-020,07/20/2024,$139.43,$0.00,$0.00,$139.43,Finish Line,upc_scan
36526714,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,12,1201A789-020,07/20/2024,$139.43,$0.00,$0.00,$139.43,Finish Line,upc_scan
36526713,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,12,1201A789-020,07/20/2024,$139.43,$0.00,$0.00,$139.43,Finish Line,upc_scan
36526712,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,12,1201A789-020,07/20/2024,$139.43,$0.00,$0.00,$139.43,Finish Line,upc_scan
36526711,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,12,1201A789-020,07/20/2024,$139.43,$0.00,$0.00,$139.43,Finish Line,upc_scan
36526710,ASICS Gel-NYC Graphite Grey Black,Graphite Grey/Black,12,1201A789-020,07/20/2024,$139.43,$0.00,$0.00,$139.43,Finish Line,upc_scan
35873674,Jordan 1 Retro Low OG University Red,White/University Red-White,11,CZ0790-161,07/22/2024,$59.98,$0.00,$0.00,$59.98,Nike San Clemente,upc_scan
35873673,Jordan 1 Retro Low OG University Red,White/University Red-White,11,CZ0790-161,07/22/2024,$59.98,$0.00,$0.00,$59.98,Nike San Clemente,upc_scan
35873672,Jordan 1 Retro Low OG University Red,White/University Red-White,11,CZ0790-161,07/22/2024,$59.98,$0.00,$0.00,$59.98,Nike San Clemente,upc_scan
35873671,Jordan 1 Retro Low OG University Red,White/University Red-White,11,CZ0790-161,07/22/2024,$59.98,$0.00,$0.00,$59.98,Nike San Clemente,upc_scan
35873670,Jordan 1 Retro Low OG University Red,White/University Red-White,11,CZ0790-161,07/22/2024,$59.98,$0.00,$0.00,$59.98,Nike San Clemente,upc_scan
35873669,Jordan 1 Retro Low OG University Red,White/University Red-White,11,CZ0790-161,07/22/2024,$59.98,$0.00,$0.00,$59.98,Nike San Clemente,upc_scan
35873668,Jordan 1 Retro Low OG University Red,White/University Red-White,11.5,CZ0790-161,07/22/2024,$59.98,$0.00,$0.00,$59.98,Nike San Clemente,upc_scan
35873667,Jordan 1 Retro Low OG University Red,White/University Red-White,11.5,CZ0790-161,07/22/2024,$59.98,$0.00,$0.00,$59.98,Nike San Clemente,upc_scan
35873585,Jordan 7 Retro White Infrared,White/Black/Crimson,13,CU9307-160,07/22/2024,$89.99,$0.00,$0.00,$89.99,Nike San Clemente,upc_scan
35873584,Jordan 7 Retro White Infrared,White/Black/Crimson,13,CU9307-160,07/22/2024,$89.99,$0.00,$0.00,$89.99,Nike San Clemente,upc_scan
35873583,Jordan 7 Retro White Infrared,White/Black/Crimson,13,CU9307-160,07/22/2024,$89.99,$0.00,$0.00,$89.99,Nike San Clemente,upc_scan
35873582,Jordan 7 Retro White Infrared,White/Black/Crimson,13,CU9307-160,07/22/2024,$89.99,$0.00,$0.00,$89.99,Nike San Clemente,upc_scan
35873581,Jordan 7 Retro White Infrared,White/Black/Crimson,9,CU9307-160,07/22/2024,$89.99,$0.00,$0.00,$89.99,Nike San Clemente,upc_scan
35873580,Jordan 7 Retro White Infrared,White/Black/Crimson,9,CU9307-160,07/22/2024,$89.99,$0.00,$0.00,$89.99,Nike San Clemente,upc_scan
35873579,Jordan 7 Retro White Infrared,White/Black/Crimson,9,CU9307-160,07/22/2024,$89.99,$0.00,$0.00,$89.99,Nike San Clemente,upc_scan
35873578,Jordan 7 Retro White Infrared,White/Black/Crimson,9,CU9307-160,07/22/2024,$89.99,$0.00,$0.00,$89.99,Nike San Clemente,upc_scan
35873577,Jordan 7 Retro White Infrared,White/Black/Crimson,9,CU9307-160,07/22/2024,$89.99,$0.00,$0.00,$89.99,Nike San Clemente,upc_scan
35873576,Jordan 7 Retro White Infrared,White/Black/Crimson,9,CU9307-160,07/22/2024,$89.99,$0.00,$0.00,$89.99,Nike San Clemente,upc_scan
35873477,Nike Air Max 1 '86 OG Golf White Black,White/Black,11,DV1403-110,07/22/2024,$64.78,$0.00,$0.00,$64.78,Nike San Clemente,upc_scan
35873476,Nike Air Max 1 '86 OG Golf White Black,White/Black,11,DV1403-110,07/22/2024,$64.78,$0.00,$0.00,$64.78,Nike San Clemente,upc_scan
35873475,Nike Air Max 1 '86 OG Golf White Black,White/Black,11,DV1403-110,07/22/2024,$64.78,$0.00,$0.00,$64.78,Nike San Clemente,upc_scan
35873474,Nike Air Max 1 '86 OG Golf White Black,White/Black,11,DV1403-110,07/22/2024,$64.78,$0.00,$0.00,$64.78,Nike San Clemente,upc_scan
35873473,Nike Air Max 1 '86 OG Golf White Black,White/Black,11.5,DV1403-110,07/22/2024,$64.78,$0.00,$0.00,$64.78,Nike San Clemente,upc_scan
35873472,Nike Air Max 1 '86 OG Golf White Black,White/Black,9,DV1403-110,07/22/2024,$64.78,$0.00,$0.00,$64.78,Nike San Clemente,upc_scan
35873471,Nike Air Max 1 '86 OG Golf White Black,White/Black,9,DV1403-110,07/22/2024,$64.78,$0.00,$0.00,$64.78,Nike San Clemente,upc_scan
35873470,Nike Air Max 1 '86 OG Golf White Black,White/Black,10,DV1403-110,07/22/2024,$64.78,$0.00,$0.00,$64.78,Nike San Clemente,upc_scan
35873469,Nike Air Max 1 '86 OG Golf White Black,White/Black,10,DV1403-110,07/22/2024,$64.78,$0.00,$0.00,$64.78,Nike San Clemente,upc_scan
35873468,Nike Air Max 1 '86 OG Golf White Black,White/Black,10,DV1403-110,07/22/2024,$64.78,$0.00,$0.00,$64.78,Nike San Clemente,upc_scan
35873452,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,9.5,DV2916-003/DV2917-003,07/22/2024,$50.98,$0.00,$0.00,$50.98,Nike San Clemente,upc_scan
35873451,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,9.5,DV2916-003/DV2917-003,07/22/2024,$50.98,$0.00,$0.00,$50.98,Nike San Clemente,upc_scan
35873450,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,9.5,DV2916-003/DV2917-003,07/22/2024,$50.98,$0.00,$0.00,$50.98,Nike San Clemente,upc_scan
35873449,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,9.5,DV2916-003/DV2917-003,07/22/2024,$50.98,$0.00,$0.00,$50.98,Nike San Clemente,upc_scan
35873448,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,10,DV2916-003/DV2917-003,07/22/2024,$50.98,$0.00,$0.00,$50.98,Nike San Clemente,upc_scan
35873447,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,10,DV2916-003/DV2917-003,07/22/2024,$50.98,$0.00,$0.00,$50.98,Nike San Clemente,upc_scan
35873446,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,10,DV2916-003/DV2917-003,07/22/2024,$50.98,$0.00,$0.00,$50.98,Nike San Clemente,upc_scan
35873445,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,10,DV2916-003/DV2917-003,07/22/2024,$50.98,$0.00,$0.00,$50.98,Nike San Clemente,upc_scan
35873444,Nike KD 16 NRG Boardroom,Black/Dark Smoke Grey/Coconut Milk/Black,10,DV2916-003/DV2917-003,07/22/2024,$50.98,$0.00,$0.00,$50.98,Nike San Clemente,upc_scan
35921761,Nike Air Force 1 PLT.AF.ORM Black (Women's),Black/White/Black/Anthracite,9,DJ9946-001,07/23/2024,$59.94,$0.00,$0.00,$59.94,Nike Pike,upc_scan
